id,Seismic_Mag,Radiation_uSv,Comms_State,AOI_Hit
4224,3.09,6.57,Down,True
4225,0.18,9.31,Down,True
4226,3.33,3.47,Silence,False
4227,0.01,8.68,Silence,False
4228,2.45,8.47,Burst,False
4229,1.11,8.74,Burst,True
4230,4.04,9.53,Normal,True
4231,4.83,0.95,Normal,True
4232,0.59,3.51,Burst,False
4233,4.26,3.36,Burst,True
4234,4.45,1.7,Down,False
4235,1.62,7.46,Normal,False
4236,3.72,9.98,Silence,False
4237,1.06,7.07,Normal,False
4238,2.12,3.15,Silence,False
4239,1.54,7.83,Burst,True
4240,0.83,0.3,Silence,False
4241,1.48,9.33,Burst,True
4242,5.8,3.75,Burst,False
4243,2.57,3.49,Silence,True
4244,3.37,9.52,Down,False
4245,2.89,6.75,Burst,True
4246,1.39,8.52,Burst,False
4247,5.92,1.55,Burst,True
4248,4.16,4.55,Down,True
4249,4.45,4.18,Burst,True
4250,1.33,6.0,Normal,False
4251,0.08,3.6,Normal,False
4252,5.75,9.85,Silence,False
4253,5.14,6.65,Silence,True
4254,0.99,8.62,Burst,False
4255,2.66,0.05,Down,False
4256,4.72,6.72,Normal,True
4257,1.38,0.79,Silence,True
4258,0.03,3.27,Normal,True
4259,5.42,8.86,Normal,True
4260,3.05,1.98,Normal,True
4261,4.63,1.72,Down,True
4262,2.48,7.9,Burst,False
4263,2.21,5.47,Silence,False
4264,4.49,9.28,Burst,False
4265,3.11,0.36,Normal,False
4266,1.25,6.02,Burst,True
4267,1.47,7.74,Normal,True
4268,1.86,9.94,Normal,True
4269,3.42,8.7,Normal,False
4270,4.64,5.25,Down,True
4271,1.36,0.65,Silence,True
4272,0.74,9.13,Normal,True
4273,3.14,6.1,Normal,True
4274,2.79,5.13,Burst,True
4275,4.85,5.55,Down,True
4276,0.66,5.11,Down,False
4277,5.63,5.9,Silence,False
4278,4.38,9.98,Burst,False
4279,2.18,8.96,Down,False
4280,5.56,7.59,Silence,True
4281,2.54,3.69,Down,False
4282,2.5,1.9,Normal,True
4283,5.25,4.34,Silence,False
4284,0.88,4.63,Normal,True
4285,1.44,0.36,Normal,True
4286,1.79,1.45,Silence,True
4287,4.49,2.03,Burst,True
4288,4.0,5.04,Burst,True
4289,0.2,3.72,Normal,False
4290,1.02,4.56,Silence,True
4291,3.1,4.8,Burst,False
4292,3.44,5.88,Silence,False
4293,5.08,0.79,Burst,True
4294,3.52,8.45,Normal,True
4295,2.39,9.18,Down,False
4296,2.38,6.46,Burst,True
4297,1.05,2.09,Silence,False
4298,0.32,8.69,Normal,True
4299,3.5,6.54,Down,False
4300,5.39,4.09,Silence,False
4301,0.03,1.71,Down,False
4302,3.07,4.36,Normal,True
4303,5.22,6.54,Silence,False
4304,5.95,8.38,Burst,False
4305,3.73,8.16,Normal,True
4306,5.91,8.9,Burst,True
4307,3.6,1.53,Down,False
4308,0.14,4.53,Normal,False
4309,1.37,2.68,Down,True
4310,5.26,6.72,Down,True
4311,0.02,8.26,Normal,True
4312,1.99,2.69,Normal,False
4313,5.1,9.92,Burst,False
4314,3.42,9.95,Normal,True
4315,2.28,7.31,Normal,True
4316,3.74,6.26,Silence,True
4317,3.15,9.06,Normal,False
4318,1.33,4.45,Normal,False
4319,4.57,9.79,Normal,False
4320,5.63,8.5,Normal,True
4321,2.97,6.81,Silence,True
4322,5.22,8.87,Down,False
4323,1.53,2.74,Burst,False
4324,5.15,5.54,Burst,True
4325,2.0,8.96,Silence,False
4326,5.38,5.64,Burst,False
4327,0.57,6.76,Silence,False
4328,1.94,7.96,Down,True
4329,4.46,5.65,Burst,False
4330,0.88,2.36,Burst,True
4331,1.88,2.07,Burst,False
4332,0.55,4.39,Burst,False
4333,4.21,0.85,Down,True
4334,5.54,6.85,Burst,True
4335,2.98,0.39,Normal,False
4336,5.52,7.19,Down,True
4337,2.8,5.6,Down,False
4338,3.46,8.32,Down,True
4339,2.94,0.32,Burst,True
4340,3.96,6.05,Burst,False
4341,1.6,2.29,Down,True
4342,2.68,4.14,Burst,False
4343,4.66,1.27,Down,True
4344,2.63,0.54,Burst,True
4345,4.9,5.37,Burst,False
4346,2.49,0.28,Burst,True
4347,3.74,1.62,Down,True
4348,1.12,6.38,Normal,True
4349,5.82,6.55,Burst,True
4350,0.9,3.81,Normal,True
4351,3.45,9.36,Normal,False
4352,5.67,6.05,Down,False
4353,3.27,6.33,Burst,True
4354,2.88,7.46,Silence,True
4355,5.87,0.81,Burst,False
4356,5.71,1.19,Silence,False
4357,2.92,9.29,Down,True
4358,1.01,8.58,Normal,False
4359,0.63,8.53,Normal,False
4360,4.31,7.31,Burst,False
4361,3.01,8.93,Normal,False
4362,4.25,3.04,Silence,True
4363,1.17,5.71,Burst,True
4364,4.07,3.08,Burst,False
4365,0.43,8.77,Normal,True
4366,2.19,1.61,Normal,False
4367,5.28,9.2,Down,True
4368,0.21,4.46,Down,True
4369,4.82,3.98,Normal,True
4370,3.82,5.21,Down,True
4371,2.34,0.2,Down,False
4372,2.59,7.32,Silence,True
4373,0.27,4.25,Burst,True
4374,3.69,0.29,Burst,True
4375,0.63,0.03,Down,True
4376,1.83,6.93,Down,True
4377,5.26,3.92,Normal,False
4378,4.18,6.08,Down,False
4379,0.91,0.83,Down,False
4380,4.64,2.74,Burst,True
4381,1.71,1.02,Down,False
4382,3.84,2.45,Burst,True
4383,0.97,8.5,Silence,True
4384,1.85,5.56,Normal,False
4385,3.83,3.32,Burst,True
4386,0.66,3.47,Burst,False
4387,1.94,5.06,Burst,False
4388,5.12,1.07,Silence,False
4389,2.85,5.75,Silence,True
4390,5.0,2.72,Normal,True
4391,4.89,8.53,Silence,True
4392,4.9,2.9,Burst,False
4393,4.68,5.62,Burst,False
4394,0.19,2.84,Normal,True
4395,3.0,7.26,Silence,False
4396,0.25,2.44,Burst,False
4397,3.06,3.86,Down,True
4398,4.85,7.37,Down,False
4399,2.09,5.63,Silence,False
4400,3.11,0.65,Normal,False
4401,4.92,1.09,Down,False
4402,1.88,4.57,Down,False
4403,2.93,5.78,Normal,True
4404,5.26,3.15,Burst,False
4405,5.82,1.53,Silence,True
4406,2.25,2.79,Burst,True
4407,0.09,7.83,Down,True
4408,2.14,1.8,Down,True
4409,0.49,7.65,Burst,False
4410,3.28,3.22,Burst,False
4411,3.75,7.34,Down,True
4412,3.03,1.89,Burst,True
4413,2.61,3.76,Down,True
4414,3.82,2.32,Down,True
4415,3.35,1.78,Down,True
4416,4.78,1.84,Burst,False
4417,1.89,3.06,Silence,False
4418,3.88,3.28,Down,True
4419,5.29,0.54,Silence,False
4420,1.97,6.88,Normal,True
4421,0.59,8.9,Burst,True
4422,3.36,2.08,Normal,True
4423,0.94,0.21,Burst,False
4424,0.55,0.91,Burst,False
4425,2.12,5.99,Silence,True
4426,0.27,9.86,Silence,False
4427,0.41,0.44,Silence,False
4428,1.72,7.87,Down,True
4429,5.18,5.01,Down,False
4430,4.05,1.87,Silence,True
4431,1.87,0.84,Down,False
4432,3.49,9.0,Down,True
4433,4.78,1.49,Silence,True
4434,4.79,0.04,Normal,False
4435,1.05,3.9,Down,False
4436,3.12,0.35,Silence,True
4437,5.74,0.0,Burst,False
4438,2.69,1.3,Down,True
4439,2.27,9.57,Down,False
4440,0.26,9.54,Silence,False
4441,1.24,5.72,Silence,True
4442,5.5,0.02,Silence,True
4443,4.94,4.98,Silence,False
4444,4.25,8.19,Normal,True
4445,2.0,3.44,Down,False
4446,2.55,3.77,Silence,False
4447,1.68,8.2,Burst,True
4448,0.79,7.85,Down,True
4449,3.3,4.65,Burst,False
4450,3.53,5.57,Burst,True
4451,3.18,5.17,Down,False
4452,0.85,5.97,Normal,True
4453,1.76,1.01,Normal,False
4454,0.66,5.35,Normal,False
4455,0.34,7.47,Silence,True
4456,2.15,5.62,Down,False
4457,2.83,0.58,Burst,False
4458,3.33,5.86,Silence,False
4459,0.83,2.28,Normal,True
4460,5.33,1.99,Normal,True
4461,2.33,0.78,Burst,True
4462,5.75,0.66,Burst,True
4463,0.09,3.66,Silence,False
4464,1.09,8.68,Burst,True
4465,3.64,1.19,Down,False
4466,1.15,3.59,Down,True
4467,1.02,9.56,Silence,False
4468,3.03,9.85,Silence,True
4469,4.49,3.11,Down,True
4470,1.38,6.51,Silence,True
4471,2.31,5.28,Down,False
4472,0.14,3.06,Down,True
4473,1.93,2.4,Normal,True
4474,5.74,8.64,Silence,False
4475,4.17,8.77,Silence,False
4476,5.73,9.55,Burst,True
4477,1.54,1.96,Normal,False
4478,4.47,8.87,Normal,False
4479,1.04,5.29,Silence,True
4480,3.13,3.55,Silence,True
4481,4.56,3.22,Down,False
4482,5.65,2.43,Normal,False
4483,1.55,1.41,Down,False
4484,1.35,3.28,Silence,True
4485,4.72,9.16,Normal,True
4486,2.23,6.16,Down,True
4487,0.61,4.32,Burst,True
4488,5.4,3.9,Normal,True
4489,5.95,9.16,Normal,True
4490,5.22,7.94,Normal,False
4491,4.56,9.87,Down,False
4492,1.89,2.78,Burst,False
4493,2.65,4.32,Burst,False
4494,3.23,7.28,Burst,False
4495,4.93,9.14,Burst,False
4496,2.0,2.61,Burst,True
4497,5.67,3.96,Down,True
4498,5.55,1.69,Normal,False
4499,3.79,6.06,Down,True
4500,4.16,9.52,Down,True
4501,1.82,7.11,Silence,False
4502,3.87,5.71,Normal,True
4503,2.72,5.39,Burst,True
4504,5.51,5.74,Normal,False
4505,2.36,2.38,Normal,False
4506,4.56,7.22,Burst,False
4507,5.13,3.74,Silence,True
4508,1.78,7.66,Normal,False
4509,4.35,4.12,Burst,False
4510,5.07,8.58,Down,True
4511,2.49,4.39,Down,True
4512,1.6,4.1,Normal,True
4513,2.24,3.0,Silence,False
4514,0.19,7.92,Silence,False
4515,1.4,7.77,Silence,True
4516,4.23,4.67,Normal,False
4517,5.83,4.71,Normal,True
4518,4.33,7.11,Silence,True
4519,4.58,9.6,Burst,True
4520,0.62,6.62,Burst,False
4521,0.16,5.83,Down,False
4522,4.92,3.73,Down,True
4523,4.86,5.95,Normal,True
4524,2.27,8.08,Silence,True
4525,3.46,6.11,Burst,True
4526,3.83,2.98,Burst,True
4527,2.6,6.35,Silence,True
4528,1.71,6.71,Burst,True
4529,1.43,3.65,Normal,False
4530,4.18,9.58,Normal,True
4531,1.92,6.98,Silence,True
4532,3.12,6.87,Normal,False
4533,3.4,9.1,Down,True
4534,5.1,9.7,Down,False
4535,1.29,9.76,Normal,True
4536,4.74,8.24,Silence,False
4537,0.93,4.73,Silence,False
4538,2.55,2.07,Down,True
4539,2.93,8.29,Normal,True
4540,1.64,6.05,Normal,False
4541,3.36,1.57,Silence,True
4542,0.61,7.38,Normal,False
4543,1.87,6.41,Normal,False
4544,0.98,7.88,Down,True
4545,3.95,1.03,Down,True
4546,1.74,5.6,Burst,False
4547,0.14,8.34,Down,False
4548,3.24,3.41,Normal,False
4549,4.86,1.8,Down,False
4550,3.99,1.63,Burst,True
4551,0.97,5.86,Silence,False
4552,5.17,2.55,Down,True
4553,1.1,5.21,Burst,True
4554,4.66,5.72,Down,True
4555,4.22,7.8,Normal,False
4556,3.51,6.47,Burst,False
4557,1.81,5.5,Silence,True
4558,3.87,9.1,Normal,True
4559,3.91,5.05,Normal,False
4560,3.14,5.29,Silence,False
4561,0.22,7.25,Normal,True
4562,4.85,2.07,Normal,True
4563,2.74,9.35,Burst,False
4564,1.16,4.61,Burst,True
4565,5.5,4.16,Normal,True
4566,2.96,2.12,Silence,False
4567,4.26,10.0,Burst,True
4568,5.81,9.57,Silence,False
4569,5.54,7.76,Normal,True
4570,5.26,6.38,Down,False
4571,5.91,0.25,Burst,False
4572,0.07,3.99,Burst,True
4573,5.15,2.27,Down,False
4574,4.25,2.34,Normal,False
4575,4.07,0.52,Down,False
4576,3.04,9.61,Burst,True
4577,3.07,0.5,Burst,False
4578,5.83,5.32,Normal,True
4579,0.47,6.87,Normal,True
4580,5.57,7.52,Normal,False
4581,3.66,0.79,Down,False
4582,3.1,2.58,Silence,True
4583,1.5,3.35,Silence,True
4584,4.06,8.36,Normal,True
4585,3.46,2.03,Down,True
4586,4.82,2.2,Down,False
4587,1.03,4.31,Normal,False
4588,2.41,9.46,Normal,True
4589,2.84,5.16,Normal,False
4590,0.54,7.77,Down,False
4591,1.3,1.54,Down,True
4592,2.58,6.44,Silence,True
4593,0.42,3.19,Normal,False
4594,0.11,1.32,Silence,True
4595,4.38,5.07,Silence,False
4596,1.31,1.41,Down,False
4597,1.84,3.62,Burst,True
4598,0.91,5.58,Silence,False
4599,5.29,4.76,Burst,False
4600,1.15,2.87,Silence,True
4601,0.17,8.14,Normal,True
4602,1.4,3.37,Silence,True
4603,4.92,2.54,Burst,True
4604,0.15,0.13,Silence,True
4605,2.3,2.21,Normal,False
4606,4.56,4.68,Normal,True
4607,3.81,6.1,Normal,False
4608,4.63,7.53,Burst,True
4609,3.56,2.47,Burst,True
4610,3.96,2.7,Burst,True
4611,2.58,1.89,Down,True
4612,4.04,5.99,Normal,False
4613,3.44,9.83,Normal,False
4614,4.59,9.62,Burst,False
4615,3.88,2.26,Normal,True
4616,3.99,7.3,Burst,True
4617,5.82,5.81,Burst,True
4618,2.33,5.41,Silence,True
4619,3.81,6.43,Silence,False
4620,1.14,3.59,Normal,False
4621,4.99,0.21,Normal,False
4622,1.3,0.54,Silence,True
4623,1.08,6.54,Silence,True
4624,1.5,6.89,Burst,False
4625,3.09,9.45,Down,False
4626,5.65,9.18,Normal,True
4627,3.55,0.02,Silence,False
4628,0.66,1.41,Down,False
4629,1.02,0.68,Silence,True
4630,0.62,6.36,Burst,False
4631,2.9,5.76,Normal,False
4632,1.06,2.07,Down,True
4633,2.7,6.3,Normal,False
4634,2.7,7.57,Burst,True
4635,3.48,0.75,Burst,False
4636,1.84,6.81,Down,False
4637,2.13,8.43,Normal,False
4638,1.31,0.04,Down,True
4639,4.11,6.01,Silence,False
4640,0.72,8.62,Silence,True
4641,5.62,5.49,Silence,False
4642,4.14,8.68,Silence,True
4643,2.36,5.05,Down,False
4644,0.81,6.22,Down,False
4645,3.19,1.04,Silence,True
4646,3.82,8.18,Burst,True
4647,3.35,2.81,Down,True
4648,2.81,1.46,Burst,False
4649,1.36,8.91,Normal,True
4650,2.71,8.14,Down,True
4651,3.43,0.25,Silence,False
4652,0.03,8.54,Normal,True
4653,1.73,5.13,Silence,False
4654,5.3,1.39,Silence,False
4655,2.74,6.06,Silence,False
4656,2.22,6.14,Burst,True
4657,0.11,8.73,Down,False
4658,2.91,4.12,Down,False
4659,2.08,1.93,Burst,True
4660,3.88,4.41,Normal,True
4661,1.92,6.77,Down,False
4662,5.45,4.96,Silence,True
4663,0.14,4.79,Normal,False
4664,3.08,5.9,Normal,False
4665,5.79,7.72,Down,True
4666,1.09,5.47,Down,True
4667,0.12,8.91,Burst,True
4668,2.27,4.73,Silence,False
4669,3.63,8.13,Down,False
4670,4.93,6.64,Normal,False
4671,4.86,8.09,Down,True
4672,0.08,8.39,Burst,True
4673,5.11,1.63,Down,True
4674,4.05,0.19,Burst,True
4675,0.4,2.17,Down,True
4676,5.26,8.78,Burst,True
4677,3.27,2.49,Silence,False
4678,0.13,5.66,Silence,False
4679,4.04,2.58,Silence,False
4680,2.88,2.45,Silence,True
4681,4.65,3.59,Burst,True
4682,4.33,6.95,Silence,True
4683,1.95,1.58,Down,False
4684,4.27,7.93,Burst,True
4685,0.02,1.99,Silence,True
4686,1.1,6.24,Down,True
4687,2.3,7.81,Silence,False
4688,1.13,2.97,Silence,True
4689,3.66,9.93,Normal,True
4690,4.6,5.55,Burst,True
4691,1.49,8.7,Burst,False
4692,1.17,9.33,Normal,False
4693,2.65,7.18,Silence,True
4694,4.47,6.25,Silence,True
4695,1.6,5.03,Down,True
4696,0.19,0.48,Silence,False
4697,4.98,7.76,Burst,False
4698,3.5,7.4,Burst,False
4699,2.16,7.36,Burst,True
4700,5.39,1.77,Normal,True
4701,0.61,0.94,Normal,False
4702,4.4,1.05,Normal,True
4703,5.28,9.32,Burst,True
4704,0.15,8.35,Burst,True
4705,5.34,0.59,Burst,False
4706,2.76,7.86,Silence,False
4707,0.86,7.27,Normal,False
4708,4.65,9.02,Normal,False
4709,1.88,7.07,Normal,True
4710,4.3,3.3,Burst,True
4711,3.93,9.95,Silence,True
4712,4.77,7.89,Silence,True
4713,1.71,6.24,Silence,True
4714,0.63,7.82,Silence,True
4715,1.02,0.78,Silence,True
4716,0.73,8.34,Down,True
4717,1.02,4.64,Silence,False
4718,4.65,7.22,Silence,True
4719,5.63,1.41,Silence,True
4720,3.99,0.57,Normal,True
4721,3.7,2.24,Down,False
4722,1.8,4.13,Normal,True
4723,3.42,6.85,Silence,True
4724,4.38,4.04,Burst,True
4725,5.68,5.97,Silence,True
4726,3.51,1.6,Burst,True
4727,4.55,2.0,Normal,True
4728,4.12,3.82,Normal,False
4729,4.94,3.65,Burst,False
4730,1.93,8.34,Silence,True
4731,0.42,9.12,Burst,True
4732,3.22,8.38,Down,False
4733,4.91,5.12,Normal,True
4734,2.58,8.22,Normal,False
4735,0.85,0.15,Normal,False
4736,2.41,5.96,Down,True
4737,0.19,2.24,Burst,False
4738,1.12,7.68,Down,False
4739,0.63,4.67,Down,False
4740,1.71,8.1,Silence,True
4741,0.05,7.48,Normal,True
4742,2.97,8.69,Down,True
4743,0.24,2.23,Silence,True
4744,4.84,4.23,Silence,True
4745,3.84,6.8,Normal,True
4746,0.25,5.9,Silence,False
4747,4.19,9.86,Down,False
4748,5.86,1.74,Burst,True
4749,3.77,6.31,Silence,True
4750,2.15,3.38,Burst,True
4751,1.35,1.56,Silence,False
4752,1.52,3.68,Silence,False
4753,3.03,2.55,Silence,True
4754,5.86,5.67,Down,False
4755,4.32,6.65,Silence,True
4756,4.18,1.08,Normal,False
4757,2.76,5.39,Burst,False
4758,1.33,2.78,Burst,False
4759,5.06,3.42,Down,False
4760,1.92,1.74,Burst,False
4761,1.9,1.33,Down,True
4762,5.34,8.99,Burst,True
4763,0.61,9.77,Silence,True
4764,5.2,4.84,Burst,False
4765,2.05,6.92,Silence,False
4766,4.13,4.54,Down,True
4767,3.95,2.92,Burst,False
4768,5.42,1.36,Silence,True
4769,4.6,9.88,Down,False
4770,1.92,6.16,Normal,True
4771,2.1,5.49,Normal,True
4772,4.18,6.77,Silence,True
4773,4.58,3.57,Normal,True
4774,0.74,1.6,Burst,True
4775,3.07,6.64,Silence,True
4776,0.93,3.05,Burst,False
4777,4.54,3.89,Silence,False
4778,4.49,6.55,Down,False
4779,2.35,5.96,Down,True
4780,3.69,3.19,Silence,False
4781,2.57,7.52,Down,True
4782,2.44,5.92,Silence,False
4783,0.03,4.93,Burst,True
4784,5.25,2.47,Burst,True
4785,1.35,6.52,Down,True
4786,3.82,5.98,Silence,True
4787,4.24,4.79,Silence,True
4788,0.95,8.71,Down,False
4789,4.11,8.19,Down,False
4790,4.73,8.72,Silence,True
4791,4.81,3.13,Normal,False
4792,3.96,0.46,Silence,False
4793,1.78,0.53,Normal,True
4794,5.04,7.21,Normal,False
4795,3.22,9.44,Burst,False
4796,1.39,8.77,Normal,False
4797,3.84,8.58,Normal,False
4798,1.85,0.82,Burst,False
4799,2.62,4.12,Down,True
4800,5.23,6.23,Down,False
4801,0.88,0.46,Silence,False
4802,5.1,4.64,Down,False
4803,2.42,3.68,Down,True
4804,1.95,1.79,Silence,True
4805,1.92,5.68,Normal,False
4806,2.05,5.16,Down,True
4807,4.71,6.44,Normal,False
4808,1.63,4.81,Normal,False
4809,4.36,0.17,Silence,True
4810,2.79,9.49,Burst,True
4811,4.73,8.84,Down,False
4812,4.02,4.39,Normal,True
4813,3.73,9.82,Normal,True
4814,1.14,2.13,Burst,True
4815,0.94,4.56,Burst,True
4816,4.42,2.13,Normal,False
4817,0.99,7.48,Silence,True
4818,4.42,1.89,Down,True
4819,5.41,5.47,Down,False
4820,0.61,3.82,Burst,False
4821,4.61,6.99,Down,True
4822,0.17,8.93,Silence,True
4823,0.2,0.45,Down,False
4824,2.55,0.46,Burst,True
4825,5.11,4.09,Down,False
4826,1.99,9.9,Normal,False
4827,4.0,0.38,Burst,False
4828,4.5,9.21,Normal,False
4829,5.7,7.74,Normal,True
4830,5.41,4.77,Down,True
4831,1.98,7.48,Normal,False
4832,2.14,8.35,Normal,False
4833,1.93,8.58,Normal,True
4834,3.91,7.67,Down,True
4835,3.38,4.1,Silence,False
4836,3.55,0.11,Down,False
4837,1.15,9.5,Down,False
4838,1.91,9.77,Burst,True
4839,0.36,1.75,Down,False
4840,5.92,2.6,Normal,True
4841,3.83,1.44,Silence,False
4842,1.93,0.41,Silence,True
4843,0.76,7.25,Silence,False
4844,3.11,1.08,Silence,True
4845,3.73,9.07,Burst,True
4846,2.4,6.89,Normal,False
4847,2.81,7.35,Silence,False
4848,3.65,9.66,Normal,False
4849,5.53,3.87,Burst,True
4850,1.8,1.19,Silence,False
4851,5.79,2.59,Normal,True
4852,2.96,9.96,Normal,False
4853,5.05,7.82,Silence,True
4854,4.89,8.41,Normal,True
4855,5.41,4.42,Normal,True
4856,0.02,2.68,Normal,False
4857,3.9,2.88,Down,False
4858,0.36,0.73,Normal,False
4859,3.28,5.27,Burst,False
4860,5.84,4.6,Burst,True
4861,3.44,9.08,Down,True
4862,4.59,6.17,Silence,True
4863,0.41,5.86,Burst,False
4864,0.21,6.89,Burst,False
4865,1.67,5.11,Normal,True
4866,5.93,6.42,Down,False
4867,3.07,2.15,Silence,True
4868,2.0,2.81,Burst,False
4869,1.3,9.8,Down,True
4870,3.42,8.16,Down,True
4871,0.3,3.85,Normal,False
4872,0.25,1.59,Normal,False
4873,1.06,9.58,Normal,False
4874,2.53,7.55,Silence,False
4875,1.99,7.96,Normal,False
4876,0.43,0.1,Down,True
4877,3.74,0.64,Burst,False
4878,1.31,4.69,Down,False
4879,2.25,3.76,Burst,False
4880,5.81,5.47,Burst,False
4881,0.08,7.96,Down,True
4882,5.99,7.1,Normal,False
4883,4.49,6.45,Normal,False
4884,0.03,0.06,Burst,False
4885,5.65,6.17,Burst,True
4886,0.22,1.92,Burst,True
4887,5.13,8.17,Normal,False
4888,3.49,4.14,Normal,True
4889,5.59,2.32,Silence,False
4890,4.67,6.23,Silence,False
4891,3.63,2.96,Down,False
4892,3.32,3.61,Normal,True
4893,1.69,2.19,Normal,True
4894,0.86,6.76,Down,False
4895,0.21,7.86,Burst,True
4896,4.05,2.69,Burst,True
4897,4.47,1.53,Down,True
4898,2.97,6.74,Down,False
4899,3.13,2.45,Normal,False
4900,2.55,9.84,Down,True
4901,3.62,9.81,Burst,False
4902,2.76,4.53,Burst,False
4903,1.79,6.18,Silence,False
4904,5.09,9.38,Down,True
4905,5.03,7.56,Down,True
4906,3.46,0.87,Normal,False
4907,0.97,2.91,Burst,False
4908,1.99,0.82,Burst,True
4909,3.37,8.43,Normal,False
4910,0.67,5.84,Normal,False
4911,3.23,2.18,Down,False
4912,5.15,0.42,Silence,True
4913,4.46,7.06,Normal,True
4914,0.31,3.48,Normal,True
4915,3.13,6.57,Silence,False
4916,5.7,7.53,Normal,True
4917,2.37,6.82,Burst,False
4918,0.39,8.24,Silence,False
4919,4.85,1.34,Burst,False
4920,2.5,7.6,Silence,False
4921,1.99,6.23,Burst,True
4922,3.73,5.91,Burst,True
4923,3.52,2.45,Silence,True
4924,4.8,6.75,Down,False
4925,4.34,8.53,Normal,True
4926,0.18,9.6,Normal,True
4927,1.64,0.69,Silence,True
4928,3.89,8.97,Burst,False
4929,0.64,7.35,Silence,True
4930,5.94,5.94,Silence,False
4931,3.05,2.77,Normal,False
4932,1.85,2.01,Burst,False
4933,4.08,1.85,Silence,True
4934,3.63,1.12,Burst,False
4935,0.5,2.44,Burst,True
4936,4.86,2.94,Normal,False
4937,4.29,7.98,Silence,False
4938,3.72,2.25,Normal,False
4939,3.39,7.38,Burst,True
4940,2.54,5.08,Burst,False
4941,0.92,3.4,Burst,False
4942,4.15,8.67,Down,False
4943,5.25,4.04,Burst,True
4944,3.4,3.59,Normal,False
4945,2.49,9.89,Down,False
4946,3.35,6.04,Down,False
4947,5.34,1.44,Down,False
4948,3.32,2.62,Burst,False
4949,2.65,2.73,Silence,True
4950,3.63,0.86,Normal,False
4951,5.78,4.43,Down,False
4952,1.86,1.82,Normal,True
4953,5.49,1.83,Normal,False
4954,2.34,9.36,Normal,True
4955,1.73,2.2,Normal,True
4956,3.38,3.69,Normal,True
4957,0.9,2.97,Burst,True
4958,1.13,9.84,Down,True
4959,5.81,9.16,Burst,False
4960,0.78,7.17,Silence,False
4961,2.04,4.65,Burst,False
4962,1.33,8.32,Silence,False
4963,0.08,6.29,Down,False
4964,3.42,8.25,Normal,True
4965,4.83,3.44,Silence,False
4966,3.64,4.4,Burst,False
4967,4.75,5.07,Normal,True
4968,0.35,8.16,Burst,True
4969,3.03,7.02,Down,False
4970,5.37,6.92,Silence,True
4971,4.03,0.88,Burst,False
4972,2.37,3.66,Normal,False
4973,3.1,4.2,Normal,True
4974,1.62,3.66,Down,True
4975,0.66,4.7,Silence,True
4976,0.93,2.39,Normal,False
4977,0.01,7.75,Normal,True
4978,0.24,8.2,Down,True
4979,2.77,3.87,Silence,False
4980,4.32,1.15,Silence,True
4981,0.88,9.84,Normal,False
4982,4.63,7.55,Silence,False
4983,0.19,5.27,Silence,False
4984,2.55,0.13,Down,True
4985,0.88,8.08,Normal,False
4986,4.96,4.77,Normal,True
4987,2.63,0.78,Normal,True
4988,4.55,7.52,Burst,True
4989,3.77,1.35,Down,True
4990,0.32,1.3,Silence,True
4991,5.14,1.98,Normal,False
4992,2.65,1.05,Down,False
4993,5.24,4.03,Down,True
4994,5.66,1.79,Silence,False
4995,2.24,4.99,Burst,True
4996,3.16,5.48,Burst,True
4997,0.28,5.9,Normal,False
4998,4.21,7.65,Burst,False
4999,2.56,9.92,Silence,False
5000,5.98,0.14,Silence,True
